Travel_Time_Code,County_Code,Mpo_Code
120+17101,36047,36198201
120-17112,36005,36198201
120-17113,36047,36198201
120+17113,36047,36198201
120-17114,36025,
120-17115,36061,36198201
120+17115,36061,36198201
120-17117,36001,36197300
120+17117,36001,36197300
120-17120,36047,36198201
120-17121,36085,36198201
120+17121,36085,36198201
120-17122,36081,36198201
120+17122,36081,36198201
120-17123,36081,36198201
120+17123,36081,36198201
120-17124,36081,36198201
120+17124,36081,36198201
120-17125,36081,36198201
120+17125,36081,36198201
120-17126,36081,36198201
120+17126,36081,36198201
120-17127,36047,36198201
120+17127,36047,36198201
120-17128,36103,36198201
120+17128,36103,36198201
120-17129,36005,36198201
120+17129,36005,36198201
120-17130,36005,36198201
120+17130,36005,36198201
120-17131,36005,36198201
120+17131,36005,36198201
120-17133,36047,36198201
120+17133,36047,36198201
120-17135,36119,36198201
120-17138,36047,36198201
120+17138,36047,36198201
120-17139,36061,36198201
120+17144,36061,36198201
120+17145,36061,36198201
120-17152,36047,36198201
120+17152,36047,36198201
120+17153,36061,36198201
120-17157,36119,36198201
120+17157,36119,36198201
120+17160,36119,36198201
120-17166,36059,36198201
120+17166,36059,36198201
120-17167,36059,36198201
120+17167,36059,36198201
120-17169,36047,36198201
120+17169,36047,36198201
120-17171,36085,36198201
120+17171,36085,36198201
120-17172,36081,36198201
120+17172,36081,36198201
120+17173,36005,36198201
120-17175,36081,36198201
120+17175,36081,36198201
120+17180,36085,36198201
120+17181,36085,36198201
120-17187,36119,36198201
120+17193,36047,36198201
120-17195,36081,36198201
120-17198,36081,36198201
120+17198,36081,36198201
120+17199,36059,36198201
120+17200,36093,36197300
120-17203,36059,36198201
120+17203,36059,36198201
120-17213,36047,36198201
120+17216,36081,36198201
120+17221,36061,36198201
120+17224,36061,36198201
120+17227,36061,36198201
120-17242,36061,36198201
120-17244,36081,36198201
120-17246,36081,36198201
120+17247,36119,36198201
120-17248,36005,36198201
120-17249,36005,36198201
120+17249,36005,36198201
120+17250,36005,36198201
120+17253,36047,36198201
120-17254,36103,36198201
120+17254,36103,36198201
120+17255,36103,36198201
120+17258,36027,36198203
120+17266,36047,36198201
120+17283,36005,36198201
120-17294,36059,36198201
120-17295,36059,36198201
120+17295,36059,36198201
120-17296,36059,36198201
120+17296,36059,36198201
120-17297,36059,36198201
120+17297,36059,36198201
120-17298,36059,36198201
120+17298,36059,36198201
120-17299,36059,36198201
120+17299,36059,36198201
120-17300,36059,36198201
120+17300,36059,36198201
120+17301,36059,36198201
120-17305,36059,36198201
120+17306,36059,36198201
120-17308,36059,36198201
120+17309,36059,36198201
120-17314,36103,36198201
120+17315,36103,36198201
120-17324,36103,36198201
120+17325,36103,36198201
120-17336,36103,36198201
120-17351,36103,36198201
120+17352,36103,36198201
120-17354,36103,36198201
120+17355,36103,36198201
120-17369,36103,36198201
120+17371,36103,36198201
120-17380,36103,36198201
120+17381,36103,36198201
120-17395,36103,36198201
120-17406,36103,36198201
120+17407,36103,36198201
120-17408,36103,36198201
120+17409,36103,36198201
120-17412,36103,36198201
120+17413,36103,36198201
120-17416,36103,36198201
120+17417,36103,36198201
120-17421,36103,36198201
120+17422,36103,36198201
120-17455,36103,36198201
120+17456,36103,36198201
120+17470,36103,36198201
120-17471,36103,36198201
120-17472,36103,36198201
120+17472,36103,36198201
120-17473,36103,36198201
120+17473,36103,36198201
120-17474,36103,36198201
120+17474,36103,36198201
120+17475,36103,36198201
120-17479,36047,36198201
120-17480,36047,36198201
120-17481,36047,36198201
120-17482,36047,36198201
120+17482,36047,36198201
120+17483,36047,36198201
120+17484,36047,36198201
120-17485,36061,36198201
120-17486,36061,36198201
120+17486,36061,36198201
120-17487,36061,36198201
120+17487,36061,36198201
120+17488,36061,36198201
120+17489,36061,36198201
120+17490,36061,36198201
120+17491,36061,36198201
120+17492,36061,36198201
120+17493,36061,36198201
120+17494,36061,36198201
120+17495,36061,36198201
120+17496,36061,36198201
120-17497,36061,36198201
120+17497,36061,36198201
120-17498,36005,36198201
120+17498,36005,36198201
120-17499,36005,36198201
120+17499,36005,36198201
120-17500,36005,36198201
120+17500,36005,36198201
120+17501,36005,36198201
120-17503,36005,36198201
120+17504,36005,36198201
120-17505,36005,36198201
120-17506,36005,36198201
120+17506,36005,36198201
120+17507,36005,36198201
120-17511,36061,36198201
120-17512,36061,36198201
120-17514,36061,36198201
120-17530,36061,36198201
120-17531,36061,36198201
120+17531,36061,36198201
120+17532,36061,36198201
120-17538,36047,36198201
120+17539,36047,36198201
120-17543,36081,36198201
120-17544,36081,36198201
120+17544,36081,36198201
120+17545,36081,36198201
120-17549,36061,36198201
120-17550,36061,36198201
120+17550,36061,36198201
120-17551,36061,36198201
120+17551,36061,36198201
120+17552,36061,36198201
120-17557,36047,36198201
120+17558,36047,36198201
120+17560,36047,36198201
120-17561,36047,36198201
120-17587,36047,36198201
120-17588,36047,36198201
120+17588,36047,36198201
120+17589,36047,36198201
120-17590,36081,36198201
120-17591,36081,36198201
120+17591,36081,36198201
120+17592,36081,36198201
120-17602,36081,36198201
120-17603,36081,36198201
120+17603,36081,36198201
120-17604,36081,36198201
120+17604,36081,36198201
120+17605,36081,36198201
120-17608,36061,36198201
120-17609,36061,36198201
120-17610,36061,36198201
120-17611,36061,36198201
120+17611,36061,36198201
120-17614,36061,36198201
120+17614,36061,36198201
120+17615,36061,36198201
120+17617,36061,36198201
120+17618,36061,36198201
120-17622,36081,36198201
120-17623,36081,36198201
120+17623,36081,36198201
120-17624,36081,36198201
120+17624,36081,36198201
120-17625,36081,36198201
120+17625,36081,36198201
120-17626,36081,36198201
120+17626,36081,36198201
120-17630,36061,36198201
120+17631,36061,36198201
120-17653,36081,36198201
120+17654,36081,36198201
120-17662,36047,36198201
120-17663,36047,36198201
120+17663,36047,36198201
120-17664,36047,36198201
120+17664,36047,36198201
120-17665,36047,36198201
120+17665,36047,36198201
120-17666,36047,36198201
120+17666,36047,36198201
120-17667,36047,36198201
120+17667,36047,36198201
120-17668,36047,36198201
120+17668,36047,36198201
120+17669,36047,36198201
120-17672,36047,36198201
120+17673,36047,36198201
120-17680,36081,36198201
120-17681,36081,36198201
120+17681,36081,36198201
120-17682,36081,36198201
120+17682,36081,36198201
120+17683,36081,36198201
120+17688,36081,36198201
120-17692,36061,36198201
120+17693,36061,36198201
120-17703,36005,36198201
120-17704,36005,36198201
120+17704,36005,36198201
120+17705,36005,36198201
120-17707,36081,36198201
120+17708,36081,36198201
120+17711,36081,36198201
120-17718,36005,36198201
120+17719,36005,36198201
120-17721,36081,36198201
120-17722,36081,36198201
120+17722,36081,36198201
120+17723,36081,36198201
120-17731,36005,36198201
120+17732,36005,36198201
120-17741,36081,36198201
120-17744,36081,36198201
120+17744,36081,36198201
120-17745,36081,36198201
120+17745,36081,36198201
120-17746,36081,36198201
120+17746,36081,36198201
120+17747,36081,36198201
120-17749,36081,36198201
120+17750,36081,36198201
120-17754,36005,36198201
120-17755,36005,36198201
120+17755,36005,36198201
120-17756,36005,36198201
120+17756,36005,36198201
120+17757,36005,36198201
120-17758,36005,36198201
120-17759,36005,36198201
120+17759,36005,36198201
120+17760,36005,36198201
120-17761,36005,36198201
120+17762,36005,36198201
120-17765,36085,36198201
120-17766,36085,36198201
120+17766,36085,36198201
120-17767,36085,36198201
120+17767,36085,36198201
120-17768,36085,36198201
120+17768,36085,36198201
120-17769,36085,36198201
120+17769,36085,36198201
120-17770,36085,36198201
120+17770,36085,36198201
120-17771,36085,36198201
120+17771,36085,36198201
120-17772,36085,36198201
120+17772,36085,36198201
120+17773,36085,36198201
120-17793,36085,36198201
120-17794,36085,36198201
120+17794,36085,36198201
120+17795,36085,36198201
120-17796,36081,36198201
120-17797,36081,36198201
120+17797,36081,36198201
120-17798,36081,36198201
120+17798,36081,36198201
120-17799,36081,36198201
120+17799,36081,36198201
120-17800,36081,36198201
120+17800,36081,36198201
120+17801,36081,36198201
120-17818,36047,36198201
120-17819,36047,36198201
120+17819,36047,36198201
120-17820,36047,36198201
120+17820,36047,36198201
120-17821,36047,36198201
120+17821,36047,36198201
120-17822,36047,36198201
120+17822,36047,36198201
120+17823,36047,36198201
120-17824,36047,36198201
120+17827,36047,36198201
120-17831,36047,36198201
120-17832,36047,36198201
120+17832,36047,36198201
120-17833,36047,36198201
120+17833,36047,36198201
120-17834,36047,36198201
120+17834,36047,36198201
120-17835,36047,36198201
120+17835,36047,36198201
120-17836,36047,36198201
120+17836,36047,36198201
120+17837,36047,36198201
120-17846,36103,36198201
120+17847,36103,36198201
120-17857,36005,36198201
120+17858,36005,36198201
120-17859,36047,36198201
120+17860,36047,36198201
120-17861,36047,36198201
120-17862,36047,36198201
120+17862,36047,36198201
120-17863,36047,36198201
120+17863,36047,36198201
120-17864,36047,36198201
120+17864,36047,36198201
120-17865,36047,36198201
120+17865,36047,36198201
120+17866,36047,36198201
120-17867,36085,36198201
120-17868,36085,36198201
120+17868,36085,36198201
120-17869,36085,36198201
120+17869,36085,36198201
120+17870,36085,36198201
120+17872,36005,36198201
120-17874,36005,36198201
120-17875,36005,36198201
120+17875,36005,36198201
120-17876,36005,36198201
120+17876,36005,36198201
120-17877,36005,36198201
120+17877,36005,36198201
120+17878,36005,36198201
120-17905,36103,36198201
120+17906,36103,36198201
120-17915,36059,36198201
120+17916,36059,36198201
120-17924,36103,36198201
120+17925,36103,36198201
120-17932,36005,36198201
120-17933,36005,36198201
120+17933,36005,36198201
120-17934,36005,36198201
120+17934,36005,36198201
120-17935,36005,36198201
120+17935,36005,36198201
120+17936,36005,36198201
120-17938,36059,36198201
120+17939,36059,36198201
120-17941,36081,36198201
120-17947,36081,36198201
120-17949,36085,36198201
120-17950,36085,36198201
120+17950,36085,36198201
120+17951,36085,36198201
120-17968,36081,36198201
120-17969,36081,36198201
120+17969,36081,36198201
120-17970,36081,36198201
120+17970,36081,36198201
120-17971,36081,36198201
120+17971,36081,36198201
120+17972,36081,36198201
120-17982,36005,36198201
120+17983,36005,36198201
120-17995,36081,36198201
120+17996,36081,36198201
120-18038,36005,36198201
120+18038,36005,36198201
120-18039,36005,36198201
120-18040,36005,36198201
120+18040,36005,36198201
120+18041,36005,36198201
120-18056,36061,36198201
120+18057,36061,36198201
120-18075,36047,36198201
120+18076,36047,36198201
120+18092,36047,36198201
120+18093,36047,36198201
120+18094,36047,36198201
120-18108,36047,36198201
120-18109,36047,36198201
120+18109,36047,36198201
120-18110,36047,36198201
120+18110,36047,36198201
120-18111,36047,36198201
120+18111,36047,36198201
120-18112,36047,36198201
120+18112,36047,36198201
120-18113,36047,36198201
120+18113,36047,36198201
120-18114,36047,36198201
120+18114,36047,36198201
120-18115,36047,36198201
120+18115,36047,36198201
120-18116,36047,36198201
120+18116,36047,36198201
120-18117,36047,36198201
120+18117,36047,36198201
120+18118,36047,36198201
120-18144,36103,36198201
120-18145,36103,36198201
120+18145,36103,36198201
120+18146,36103,36198201
120-18147,36047,36198201
120-18148,36047,36198201
120-18149,36047,36198201
120-18150,36047,36198201
120+18151,36047,36198201
120-18158,36047,36198201
120-18159,36047,36198201
120+18159,36047,36198201
120-18160,36047,36198201
120+18160,36047,36198201
120+18161,36047,36198201
120-18167,36081,36198201
120-18168,36081,36198201
120+18168,36081,36198201
120-18169,36081,36198201
120+18169,36081,36198201
120-18170,36081,36198201
120+18170,36081,36198201
120+18171,36081,36198201
120-18172,36047,36198201
120-18173,36081,36198201
120+18173,36047,36198201
120-18174,36081,36198201
120+18174,36081,36198201
120+18175,36081,36198201
120-18185,36047,36198201
120-18186,36047,36198201
120-18187,36047,36198201
120-18188,36047,36198201
120-18189,36047,36198201
120-18190,36047,36198201
120+18191,36047,36198201
120-18195,36103,36198201
120-18196,36103,36198201
120+18196,36103,36198201
120+18197,36103,36198201
120-18200,36059,36198201
120-18203,36081,36198201
120-18204,36081,36198201
120+18204,36081,36198201
120+18205,36081,36198201
120-18206,36081,36198201
120-18207,36081,36198201
120+18207,36081,36198201
120-18208,36081,36198201
120+18208,36081,36198201
120+18209,36081,36198201
120-18220,36005,36198201
120-18221,36005,36198201
120+18221,36005,36198201
120-18222,36005,36198201
120+18222,36005,36198201
120-18223,36005,36198201
120+18223,36005,36198201
120+18224,36005,36198201
120-18239,36047,36198201
120+18240,36047,36198201
120-18247,36005,36198201
120+18248,36005,36198201
120-18252,36081,36198201
120-18253,36081,36198201
120+18253,36081,36198201
120-18254,36081,36198201
120-18255,36081,36198201
120+18255,36081,36198201
120-18256,36081,36198201
120+18256,36081,36198201
120-18257,36081,36198201
120+18257,36081,36198201
120+18258,36081,36198201
120-18261,36085,36198201
120-18262,36085,36198201
120+18262,36085,36198201
120-18263,36085,36198201
120+18263,36085,36198201
120+18264,36085,36198201
120-18268,36047,36198201
120-18269,36047,36198201
120+18269,36047,36198201
120-18270,36047,36198201
120+18270,36047,36198201
120-18271,36047,36198201
120+18271,36047,36198201
120-18272,36047,36198201
120+18272,36047,36198201
120+18273,36047,36198201
120-18285,36085,36198201
120-18286,36085,36198201
120+18286,36085,36198201
120-18287,36085,36198201
120+18287,36085,36198201
120-18288,36085,36198201
120+18288,36085,36198201
120-18289,36085,36198201
120+18289,36085,36198201
120+18290,36085,36198201
120-18300,36059,36198201
120+18301,36059,36198201
120-18309,36081,36198201
120-18310,36081,36198201
120+18310,36081,36198201
120+18311,36081,36198201
120-18320,36047,36198201
120-18321,36047,36198201
120+18321,36047,36198201
120+18322,36047,36198201
120-18323,36085,36198201
120+18324,36085,36198201
120-18327,36059,36198201
120+18328,36059,36198201
120-18334,36081,36198201
120-18335,36081,36198201
120+18335,36081,36198201
120-18336,36081,36198201
120+18336,36081,36198201
120-18337,36081,36198201
120+18337,36081,36198201
120+18338,36081,36198201
120-18340,36059,36198201
120-18341,36059,36198201
120+18341,36059,36198201
120+18342,36059,36198201
120-18350,36061,36198201
120-18351,36061,36198201
120+18351,36061,36198201
120-18352,36061,36198201
120+18352,36061,36198201
120-18353,36061,36198201
120-18354,36061,36198201
120-18355,36061,36198201
120-18356,36061,36198201
120-18358,36081,36198201
120-18361,36005,36198201
120+18362,36005,36198201
120-18364,36005,36198201
120+18364,36005,36198201
120-18365,36005,36198201
120+18365,36005,36198201
120-18366,36005,36198201
120+18366,36005,36198201
120-18367,36005,36198201
120+18367,36005,36198201
120-18368,36005,36198201
120+18368,36005,36198201
120+18369,36005,36198201
120-18378,36005,36198201
120-18379,36005,36198201
120+18379,36005,36198201
120-18380,36005,36198201
120+18380,36005,36198201
120-18381,36005,36198201
120+18381,36005,36198201
120-18382,36005,36198201
120+18382,36005,36198201
120+18383,36005,36198201
120-18385,36103,36198201
120+18386,36103,36198201
120-18393,36081,36198201
120-18401,36103,36198201
120-18402,36103,36198201
120+18402,36103,36198201
120+18403,36103,36198201
120-18422,36059,36198201
120+18423,36059,36198201
120-18424,36005,36198201
120-18425,36005,36198201
120+18425,36005,36198201
120+18426,36005,36198201
120-18431,36047,36198201
120-18443,36081,36198201
120+18444,36081,36198201
120-18449,36081,36198201
120-18467,36085,36198201
120+18468,36085,36198201
120-18474,36085,36198201
120-18475,36085,36198201
120+18475,36085,36198201
120+18476,36085,36198201
120-18480,36103,36198201
120+18481,36103,36198201
120-18494,36005,36198201
